,COD,Agente,Categoria do Agente,Tipo de Processo,Data de Aniversario,Status Resultado,link
884,46,SULGIPE,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
885,400,UHENPAL,Concessionária de Distribuição,Revisão,22/07/2022,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Nova Palma_RTP 2022.xlsx
886,400,UHENPAL,Concessionária de Distribuição,Reajuste,22/07/2021,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_RTA 2021 - NOVA PALMA.xlsx
887,400,UHENPAL,Concessionária de Distribuição,Reajuste,22/05/2020,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Nv_CT_V10_final.xlsm
888,400,UHENPAL,Concessionária de Distribuição,Reajuste,22/05/2019,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA Novo Contrato NOVA PALMA 2019.xlsx
889,400,UHENPAL,Concessionária de Distribuição,Reajuste,22/05/2018,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPART_Uhenpal_2018.xlsx
890,400,UHENPAL,Concessionária de Distribuição,Revisão,22/05/2017,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_Nova_Palma_2017.xlsx
891,400,UHENPAL,Concessionária de Distribuição,Ajuste EER ANGRA III,01/04/2017,Definitivo,
892,400,UHENPAL,Concessionária de Distribuição,Reajuste,22/05/2016,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_UHENPAL_2016.xlsx
893,400,UHENPAL,Concessionária de Distribuição,Revisão,08/04/2016,Provisório,
894,400,UHENPAL,Concessionária de Distribuição,Reajuste,19/04/2015,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA _NOVAPALMA_ 2015.xlsx
895,400,UHENPAL,Concessionária de Distribuição,Revisão Extraordinária,02/03/2015,Definitivo,
896,400,UHENPAL,Concessionária de Distribuição,Reajuste,19/04/2014,Definitivo,https://www2.aneel.gov.br/aplicacoes/tarifa/arquivo/SPARTA_NOVA_PALMA_2014.xlsx
897,400,UHENPAL,Concessionária de Distribuição,Revisão,19/04/2013,Definitivo,
898,400,UHENPAL,Concessionária de Distribuição,Revisão Extraordinária,24/01/2013,Definitivo,
